Name,OutcomeType,AgeuponOutcome,Breed,Color,Intact Female,Intact Male,Neutered Male,Spayed Female,Unknown,Cat,Dog
1,0,60.0,1,0,0,0,1,0,0,1,0
1,0,3650.0,1,1,0,0,1,0,0,1,0
1,4,60.0,1,0,1,0,0,0,0,1,0
1,3,1095.0,1,1,0,0,1,0,0,0,1
1,4,2190.0,1,1,0,0,1,0,0,1,0
1,4,2555.0,0,1,0,0,0,1,0,0,1
1,0,60.0,1,0,0,0,0,1,0,1,0
1,0,120.0,1,0,0,0,1,0,0,1,0
1,4,1825.0,1,0,0,0,1,0,0,0,1
1,3,2190.0,1,1,0,0,1,0,0,0,1
0,2,2920.0,1,1,0,0,1,0,0,1,0
1,2,730.0,0,1,0,0,1,0,0,0,1
0,0,60.0,1,0,0,0,1,0,0,1,0
0,0,120.0,0,0,0,0,0,1,0,0,1
0,2,365.0,1,1,0,0,0,0,1,1,0
0,0,60.0,0,0,0,0,1,0,0,0,1
1,0,1825.0,1,1,0,0,1,0,0,1,0
0,4,60.0,1,1,0,0,0,1,0,1,0
1,3,1095.0,1,1,0,0,1,0,0,1,0
1,3,1095.0,1,0,0,0,1,0,0,0,1
0,0,1095.0,1,0,0,0,0,1,0,0,1
1,4,30.0,1,0,1,0,0,0,0,1,0
1,0,60.0,1,0,0,0,0,1,0,0,1
1,0,730.0,1,0,0,0,0,1,0,1,0
1,3,1460.0,1,1,0,0,1,0,0,1,0
1,1,21.0,1,0,0,1,0,0,0,1,0
1,0,2555.0,0,1,0,0,1,0,0,0,1
1,4,60.0,1,0,1,0,0,0,0,1,0
1,0,1460.0,0,1,0,0,0,1,0,0,1
1,4,60.0,1,1,0,0,1,0,0,1,0
0,4,730.0,1,0,0,0,0,0,1,1,0
0,4,30.0,1,0,1,0,0,0,0,0,1
1,0,1095.0,1,0,0,0,1,0,0,1,0
1,0,90.0,1,0,0,0,0,1,0,1,0
0,2,28.0,1,0,0,1,0,0,0,1,0
0,4,30.0,1,0,1,0,0,0,0,0,1
1,4,150.0,1,1,0,0,0,1,0,0,1
1,0,60.0,1,0,0,0,0,1,0,1,0
0,1,30.0,1,0,0,1,0,0,0,1,0
1,0,730.0,1,1,0,0,0,1,0,0,1
1,0,4380.0,1,0,0,0,0,1,0,0,1
1,3,730.0,0,1,0,0,1,0,0,0,1
1,3,270.0,1,1,0,1,0,0,0,0,1
1,3,3285.0,1,1,0,0,0,1,0,0,1
1,0,730.0,1,0,0,0,0,1,0,0,1
1,0,60.0,1,1,0,0,0,1,0,1,0
1,0,150.0,1,1,0,0,0,1,0,0,1
1,0,120.0,1,1,0,0,0,1,0,0,1
0,4,14.0,1,1,0,0,0,0,1,1,0
1,0,60.0,1,1,0,0,1,0,0,0,1
0,4,14.0,1,0,0,0,1,0,0,1,0
1,0,60.0,1,1,0,0,1,0,0,0,1
1,0,60.0,1,0,0,0,1,0,0,1,0
0,4,21.0,1,1,0,1,0,0,0,1,0
1,4,120.0,1,1,0,0,1,0,0,1,0
1,0,730.0,1,1,0,0,1,0,0,0,1
1,4,4380.0,1,0,0,0,1,0,0,1,0
1,3,730.0,1,1,0,0,0,1,0,0,1
1,3,730.0,1,1,0,0,1,0,0,0,1
1,3,1095.0,1,1,1,0,0,0,0,0,1
0,0,60.0,0,1,0,0,0,1,0,0,1
1,2,1095.0,1,1,0,1,0,0,0,0,1
1,3,1825.0,1,1,0,0,0,1,0,0,1
1,0,240.0,0,1,0,0,1,0,0,0,1
1,0,3650.0,1,1,0,0,1,0,0,1,0
0,4,30.0,1,1,1,0,0,0,0,0,1
1,0,365.0,1,0,0,0,0,1,0,0,1
1,0,2190.0,1,0,0,0,1,0,0,0,1
1,0,1095.0,1,0,0,0,0,1,0,1,0
1,0,60.0,1,1,0,0,1,0,0,1,0
1,3,180.0,1,1,0,0,0,1,0,0,1
1,0,365.0,1,1,1,0,0,0,0,0,1
0,4,14.0,1,1,1,0,0,0,0,0,1
1,4,730.0,0,1,0,0,1,0,0,0,1
0,4,21.0,1,1,0,0,0,0,1,1,0
0,4,150.0,1,0,0,1,0,0,0,1,0
0,4,365.0,1,0,1,0,0,0,0,1,0
1,4,365.0,0,0,0,0,0,1,0,0,1
1,3,365.0,1,1,0,0,0,1,0,1,0
0,0,60.0,0,0,0,0,1,0,0,0,1
1,0,60.0,1,0,0,0,0,1,0,1,0
0,2,3650.0,0,1,0,1,0,0,0,0,1
1,0,730.0,1,1,0,0,0,1,0,0,1
1,0,90.0,1,1,0,0,1,0,0,0,1
0,4,14.0,1,0,0,0,0,0,1,1,0
0,4,14.0,1,0,0,0,0,0,1,1,0
0,0,365.0,1,1,0,0,0,1,0,0,1
1,3,2555.0,1,0,0,0,1,0,0,0,1
1,0,60.0,1,0,0,0,1,0,0,1,0
1,4,730.0,1,0,1,0,0,0,0,0,1
1,3,4380.0,1,0,0,0,1,0,0,0,1
0,4,28.0,1,0,0,1,0,0,0,1,0
1,0,60.0,1,1,0,0,0,1,0,1,0
0,2,365.0,1,1,0,0,1,0,0,0,1
1,0,60.0,1,0,0,0,0,1,0,1,0
0,4,30.0,1,0,1,0,0,0,0,1,0
0,0,60.0,1,1,0,0,0,1,0,0,1
0,2,30.0,1,0,0,1,0,0,0,0,1
1,4,365.0,1,1,0,0,1,0,0,0,1
1,4,365.0,1,1,0,0,1,0,0,1,0
1,3,365.0,1,1,0,0,1,0,0,0,1
1,0,30.0,0,1,0,0,1,0,0,0,1
0,4,30.0,1,0,1,0,0,0,0,0,1
0,0,60.0,1,0,0,0,1,0,0,1,0
0,4,365.0,1,0,0,1,0,0,0,1,0
1,4,730.0,1,0,0,0,1,0,0,1,0
1,0,60.0,1,0,0,0,1,0,0,1,0
1,3,730.0,1,0,0,0,1,0,0,0,1
1,0,120.0,1,1,0,0,1,0,0,0,1
1,0,365.0,0,1,0,0,0,1,0,0,1
1,0,730.0,1,1,0,0,0,1,0,0,1
1,0,210.0,1,1,0,0,1,0,0,1,0
1,3,365.0,0,1,0,0,1,0,0,0,1
0,0,1095.0,1,1,0,0,1,0,0,0,1
1,4,180.0,0,1,0,1,0,0,0,0,1
1,3,1095.0,1,1,1,0,0,0,0,0,1
1,4,365.0,1,0,0,0,0,1,0,0,1
1,0,730.0,1,1,0,0,0,1,0,0,1
1,4,300.0,1,0,0,1,0,0,0,0,1
1,4,60.0,0,1,1,0,0,0,0,0,1
1,0,1825.0,1,1,0,0,0,1,0,0,1
1,0,60.0,1,0,0,0,1,0,0,0,1
1,2,3650.0,1,0,0,0,0,1,0,1,0
1,4,730.0,1,1,0,0,1,0,0,0,1
1,0,120.0,1,1,0,0,1,0,0,0,1
1,0,365.0,1,0,0,0,0,1,0,1,0
1,3,365.0,0,0,0,0,0,1,0,0,1
1,0,180.0,1,0,0,0,0,1,0,0,1
1,4,1095.0,1,1,0,0,0,1,0,1,0
0,0,60.0,1,0,0,0,0,1,0,0,1
0,4,365.0,1,1,0,0,0,0,1,1,0
1,4,60.0,1,0,0,0,1,0,0,1,0
1,0,120.0,1,1,0,0,1,0,0,1,0
1,0,365.0,1,0,0,0,0,1,0,1,0
1,2,365.0,1,1,0,0,0,1,0,0,1
1,3,730.0,1,0,0,0,1,0,0,0,1
1,0,180.0,1,0,0,0,0,1,0,1,0
1,4,30.0,1,0,0,1,0,0,0,1,0
0,4,30.0,1,0,0,1,0,0,0,1,0
1,0,120.0,1,1,0,0,1,0,0,1,0
1,0,60.0,1,1,1,0,0,0,0,1,0
1,0,240.0,1,1,0,0,0,1,0,0,1
1,2,4380.0,1,1,0,0,1,0,0,1,0
1,2,4380.0,1,1,0,0,0,1,0,0,1
0,4,21.0,1,1,1,0,0,0,0,1,0
1,3,365.0,0,0,0,0,1,0,0,0,1
1,2,30.0,1,0,1,0,0,0,0,1,0
1,0,1825.0,1,0,0,0,0,1,0,0,1
0,4,2920.0,1,0,1,0,0,0,0,0,1
1,4,2920.0,1,0,0,0,0,1,0,0,1
1,0,365.0,1,1,0,0,0,1,0,0,1
1,4,730.0,0,1,0,0,1,0,0,0,1
1,2,365.0,1,1,0,0,1,0,0,0,1
1,0,60.0,1,1,0,0,0,1,0,1,0
0,4,30.0,1,0,1,0,0,0,0,1,0
1,4,730.0,1,1,1,0,0,0,0,1,0
1,0,60.0,1,0,0,0,1,0,0,1,0
1,0,1460.0,1,0,0,0,1,0,0,1,0
1,0,60.0,1,0,0,0,1,0,0,1,0
1,0,60.0,1,1,0,0,1,0,0,1,0
1,0,1825.0,1,0,0,0,0,1,0,0,1
1,0,150.0,1,1,0,0,0,1,0,1,0
1,0,60.0,1,1,0,0,0,1,0,1,0
1,0,60.0,1,1,0,0,0,1,0,1,0
1,3,1095.0,1,1,0,0,0,1,0,0,1
1,3,1095.0,1,1,0,0,1,0,0,0,1
1,4,30.0,1,0,1,0,0,0,0,1,0
1,3,365.0,1,0,0,0,1,0,0,0,1
1,4,730.0,1,1,0,0,1,0,0,0,1
0,0,60.0,1,0,0,0,1,0,0,1,0
1,3,730.0,1,1,0,0,1,0,0,0,1
1,3,2190.0,1,1,0,0,1,0,0,0,1
1,4,150.0,1,1,0,1,0,0,0,0,1
1,4,1825.0,1,1,0,0,0,1,0,1,0
1,0,60.0,1,1,0,0,1,0,0,1,0
1,3,90.0,1,1,0,0,1,0,0,0,1
1,0,60.0,1,1,0,0,0,1,0,0,1
1,2,5475.0,1,0,0,0,1,0,0,1,0
1,3,2920.0,0,1,0,0,1,0,0,0,1
0,4,365.0,1,0,1,0,0,0,0,1,0
1,0,90.0,1,1,0,0,0,1,0,1,0
1,0,365.0,1,0,0,0,1,0,0,1,0
1,4,730.0,1,1,0,0,1,0,0,0,1
1,4,30.0,1,0,0,1,0,0,0,1,0
1,3,60.0,1,0,0,1,0,0,0,0,1
0,4,21.0,1,0,1,0,0,0,0,1,0
1,4,90.0,1,1,0,0,0,1,0,1,0
1,4,3285.0,1,1,0,0,1,0,0,0,1
1,3,2555.0,1,1,0,0,0,1,0,0,1
1,3,2190.0,1,0,0,0,0,1,0,0,1
1,4,3650.0,1,0,0,0,1,0,0,1,0
1,0,60.0,1,0,0,0,0,1,0,1,0
1,0,2920.0,1,0,0,0,0,1,0,1,0
1,3,270.0,0,1,0,0,0,1,0,0,1
0,2,1095.0,1,1,0,1,0,0,0,1,0
1,0,240.0,0,0,0,0,1,0,0,0,1
0,4,21.0,1,1,0,1,0,0,0,1,0
1,4,270.0,1,1,0,0,1,0,0,0,1
0,4,14.0,1,0,0,1,0,0,0,1,0
1,0,300.0,1,0,0,0,1,0,0,0,1
1,2,4015.0,1,1,0,0,1,0,0,0,1
1,0,365.0,1,1,0,0,1,0,0,0,1
1,4,1825.0,1,1,0,0,1,0,0,0,1
1,0,730.0,0,0,0,0,1,0,0,0,1
1,4,1825.0,0,0,1,0,0,0,0,0,1
1,3,365.0,1,1,0,0,1,0,0,1,0
1,4,1095.0,1,1,0,0,0,1,0,0,1
1,0,365.0,1,1,0,0,0,1,0,0,1
1,4,30.0,1,0,0,1,0,0,0,1,0
0,0,730.0,1,1,0,0,1,0,0,1,0
0,4,6.0,0,0,0,0,0,0,1,0,1
1,0,365.0,1,1,0,0,0,1,0,0,1
1,2,4380.0,1,0,0,0,1,0,0,0,1
0,4,35.0,1,0,1,0,0,0,0,0,1
1,0,730.0,1,1,0,0,0,1,0,0,1
0,4,365.0,0,1,0,0,0,1,0,0,1
1,0,365.0,1,0,0,0,1,0,0,0,1
1,4,730.0,1,1,1,0,0,0,0,0,1
1,0,365.0,1,1,0,0,1,0,0,0,1
0,0,180.0,0,0,0,0,1,0,0,1,0
1,0,60.0,0,1,0,0,0,1,0,0,1
1,0,90.0,1,0,0,0,1,0,0,1,0
1,3,730.0,1,1,1,0,0,0,0,0,1
1,4,150.0,1,0,0,1,0,0,0,0,1
1,3,730.0,1,1,0,0,1,0,0,0,1
0,4,365.0,1,1,0,1,0,0,0,1,0
0,4,730.0,1,0,1,0,0,0,0,1,0
1,4,365.0,1,0,0,0,0,1,0,1,0
1,0,60.0,1,1,0,0,0,1,0,1,0
1,0,730.0,1,0,0,0,0,1,0,1,0
1,3,1095.0,1,0,0,0,1,0,0,1,0
1,0,180.0,1,0,0,0,0,1,0,1,0
0,4,30.0,1,1,1,0,0,0,0,0,1
0,4,14.0,1,0,0,1,0,0,0,1,0
1,0,60.0,0,1,0,0,1,0,0,0,1
1,3,1095.0,1,1,0,0,1,0,0,1,0
1,4,30.0,1,0,0,1,0,0,0,1,0
1,0,120.0,1,0,0,0,1,0,0,1,0
1,4,730.0,0,0,1,0,0,0,0,0,1
1,0,60.0,1,0,0,0,0,1,0,1,0
0,4,21.0,1,0,1,0,0,0,0,1,0
1,4,90.0,1,0,0,0,1,0,0,1,0
1,4,730.0,1,1,0,0,1,0,0,0,1
1,2,4015.0,1,0,0,0,1,0,0,0,1
1,0,90.0,1,0,0,0,0,1,0,1,0
1,0,300.0,0,1,0,0,0,1,0,0,1
1,0,730.0,0,1,0,0,1,0,0,0,1
0,4,60.0,1,0,1,0,0,0,0,1,0
1,4,730.0,1,0,0,0,1,0,0,0,1
1,3,2555.0,0,0,0,0,0,1,0,0,1
0,0,60.0,1,0,0,0,0,1,0,1,0
1,2,365.0,1,1,0,0,0,1,0,0,1
1,0,2190.0,1,1,0,0,1,0,0,0,1
0,4,14.0,1,0,0,0,0,0,1,1,0
1,3,120.0,1,0,0,0,1,0,0,0,1
1,4,2190.0,1,1,0,0,1,0,0,0,1
1,0,1460.0,1,0,0,0,0,1,0,0,1
1,4,365.0,1,1,1,0,0,0,0,0,1
1,0,365.0,0,1,0,0,1,0,0,0,1
0,2,365.0,1,0,0,1,0,0,0,1,0
1,0,60.0,1,1,0,0,0,1,0,0,1
0,4,60.0,0,1,0,0,1,0,0,0,1
1,2,1825.0,1,1,0,0,1,0,0,0,1
1,0,730.0,1,1,0,0,1,0,0,0,1
1,3,730.0,1,1,0,0,1,0,0,0,1
1,4,730.0,1,0,0,0,0,1,0,0,1
1,0,1095.0,1,1,0,0,1,0,0,0,1
1,3,365.0,1,0,0,0,0,1,0,0,1
1,4,1460.0,1,1,0,0,0,1,0,0,1
1,0,730.0,0,1,0,0,1,0,0,0,1
0,4,21.0,1,0,0,1,0,0,0,1,0
1,3,365.0,1,1,0,0,1,0,0,0,1
1,3,730.0,1,0,0,0,0,1,0,0,1
0,0,365.0,1,1,0,0,0,1,0,0,1
0,4,14.0,1,0,0,0,0,0,1,1,0
0,4,365.0,1,0,1,0,0,0,0,1,0
1,0,150.0,0,0,0,0,1,0,0,1,0
1,2,730.0,1,0,0,0,1,0,0,0,1
0,4,60.0,1,0,1,0,0,0,0,0,1
1,3,730.0,1,1,0,0,0,1,0,0,1
0,4,730.0,1,1,0,1,0,0,0,1,0
0,4,1460.0,1,1,0,0,0,0,1,1,0
1,3,4015.0,0,1,0,0,1,0,0,0,1
0,4,120.0,1,1,0,1,0,0,0,0,1
1,0,730.0,0,1,0,0,1,0,0,0,1
0,4,14.0,1,0,1,0,0,0,0,1,0
1,3,2190.0,1,0,0,0,0,1,0,0,1
0,0,120.0,1,0,0,0,1,0,0,1,0
1,4,1460.0,0,1,0,0,0,1,0,0,1
1,0,1460.0,0,1,0,0,0,1,0,0,1
0,4,60.0,1,1,0,1,0,0,0,0,1
0,0,60.0,1,1,0,0,1,0,0,1,0
1,3,730.0,1,0,0,0,1,0,0,0,1
1,0,1095.0,1,0,0,0,0,1,0,0,1
1,4,30.0,1,1,0,1,0,0,0,1,0
1,3,730.0,1,1,0,0,0,1,0,0,1
1,0,730.0,1,1,0,0,1,0,0,0,1
0,0,60.0,1,0,0,0,1,0,0,1,0
1,4,1095.0,1,0,0,0,1,0,0,0,1
1,4,4015.0,1,0,0,0,1,0,0,0,1
1,3,730.0,1,1,0,0,1,0,0,0,1
1,2,2555.0,1,1,0,1,0,0,0,0,1
1,0,365.0,1,0,0,0,1,0,0,0,1
1,3,2555.0,1,0,0,1,0,0,0,0,1
0,4,14.0,1,0,0,1,0,0,0,0,1
1,4,1460.0,1,0,0,0,0,1,0,1,0
0,4,7.0,1,1,0,1,0,0,0,1,0
1,0,60.0,1,1,0,0,1,0,0,1,0
1,4,365.0,1,1,1,0,0,0,0,1,0
1,4,730.0,1,0,0,0,1,0,0,0,1
0,2,1460.0,1,0,0,0,1,0,0,1,0
1,0,3650.0,0,0,0,0,1,0,0,0,1
1,4,730.0,1,0,0,0,1,0,0,0,1
1,4,730.0,0,1,1,0,0,0,0,0,1
1,0,60.0,1,1,0,0,1,0,0,0,1
1,4,365.0,1,1,1,0,0,0,0,0,1
0,4,150.0,1,1,1,0,0,0,0,0,1
0,4,1095.0,0,0,0,1,0,0,0,1,0
1,0,1460.0,1,1,0,0,0,1,0,0,1
1,0,60.0,1,1,0,0,1,0,0,1,0
1,0,30.0,0,1,0,0,1,0,0,0,1
1,2,90.0,1,0,0,1,0,0,0,1,0
1,2,730.0,1,1,0,0,1,0,0,0,1
1,0,365.0,1,0,0,0,1,0,0,0,1
1,4,1095.0,1,1,0,1,0,0,0,0,1
1,0,365.0,1,1,0,0,0,1,0,0,1
1,0,240.0,1,0,0,0,1,0,0,0,1
1,0,150.0,1,1,0,0,1,0,0,0,1
1,3,730.0,1,1,0,0,0,1,0,0,1
1,0,730.0,1,1,0,0,0,1,0,0,1
1,0,1825.0,0,1,0,0,0,1,0,0,1
1,3,1825.0,1,1,0,0,0,1,0,0,1
1,2,365.0,1,1,0,0,1,0,0,0,1
1,0,60.0,1,0,0,0,1,0,0,0,1
0,4,1095.0,1,1,0,0,0,0,1,1,0
0,4,14.0,1,0,1,0,0,0,0,1,0
1,0,30.0,0,1,0,0,1,0,0,0,1
1,3,1460.0,1,0,0,0,1,0,0,0,1
1,0,300.0,0,1,0,0,1,0,0,0,1
1,3,180.0,1,1,0,0,1,0,0,1,0
1,0,730.0,0,0,0,0,0,1,0,0,1
1,0,1825.0,1,1,0,0,1,0,0,0,1
0,4,6.0,1,0,0,0,0,0,1,1,0
1,3,2920.0,1,0,0,0,1,0,0,0,1
0,0,30.0,0,1,0,0,0,1,0,0,1
1,3,365.0,0,0,0,0,0,1,0,0,1
1,4,30.0,1,0,1,0,0,0,0,1,0
1,0,730.0,1,0,0,0,0,1,0,1,0
1,3,2920.0,1,0,0,0,1,0,0,1,0
0,4,30.0,1,0,1,0,0,0,0,1,0
1,4,60.0,1,0,0,1,0,0,0,1,0
1,0,270.0,1,1,0,0,1,0,0,1,0
0,4,120.0,1,1,0,1,0,0,0,0,1
1,3,4380.0,1,1,0,0,1,0,0,0,1
1,0,365.0,1,0,0,0,1,0,0,1,0
1,0,2920.0,1,1,0,0,0,1,0,0,1
1,0,60.0,1,0,0,0,0,1,0,1,0
1,0,30.0,0,0,0,0,0,1,0,0,1
0,4,14.0,1,0,1,0,0,0,0,1,0
0,4,2.0,1,1,1,0,0,0,0,1,0
1,0,120.0,1,0,0,0,0,1,0,1,0
1,0,60.0,1,0,0,0,1,0,0,1,0
1,0,365.0,1,0,0,0,0,1,0,0,1
1,3,365.0,1,1,0,0,1,0,0,0,1
1,3,1095.0,1,0,0,0,0,1,0,0,1
0,4,28.0,0,0,1,0,0,0,0,0,1
1,0,1460.0,1,1,0,0,0,1,0,0,1
1,4,365.0,1,0,0,0,0,1,0,1,0
0,4,150.0,1,0,0,0,0,0,1,0,1
1,0,180.0,0,0,0,0,1,0,0,0,1
1,4,300.0,1,1,0,0,1,0,0,0,1
1,3,1095.0,1,0,0,0,0,1,0,0,1
1,3,730.0,0,0,0,0,1,0,0,0,1
1,3,730.0,1,1,0,0,0,1,0,0,1
1,0,330.0,1,1,0,0,0,1,0,0,1
1,4,28.0,1,0,1,0,0,0,0,1,0
1,0,60.0,1,1,0,0,1,0,0,1,0
1,4,60.0,1,1,0,0,1,0,0,1,0
1,3,1825.0,1,1,0,0,0,1,0,0,1
1,0,2920.0,1,1,0,0,1,0,0,1,0
1,0,365.0,1,0,0,0,0,1,0,1,0
1,4,1825.0,0,0,0,0,1,0,0,0,1
0,4,365.0,1,0,1,0,0,0,0,1,0
1,3,365.0,1,1,0,1,0,0,0,0,1
1,0,60.0,1,1,0,0,1,0,0,1,0
1,4,1460.0,1,1,0,0,0,1,0,0,1
1,0,730.0,0,0,0,0,1,0,0,0,1
1,0,730.0,1,0,0,0,0,1,0,1,0
1,0,90.0,1,1,0,0,1,0,0,0,1
1,0,120.0,1,1,0,0,1,0,0,1,0
0,0,60.0,1,1,0,0,1,0,0,1,0
1,0,365.0,0,0,0,0,1,0,0,0,1
1,4,30.0,1,0,0,1,0,0,0,1,0
1,3,1460.0,0,1,0,0,1,0,0,0,1
1,3,730.0,1,1,0,0,1,0,0,0,1
1,0,300.0,1,1,0,0,0,1,0,1,0
0,2,3650.0,1,0,1,0,0,0,0,0,1
1,4,3650.0,1,1,1,0,0,0,0,0,1
0,0,1825.0,1,1,0,0,0,1,0,0,1
1,0,1095.0,0,1,0,0,1,0,0,0,1
1,0,90.0,1,0,0,0,1,0,0,1,0
0,4,21.0,1,0,1,0,0,0,0,1,0
1,4,1095.0,1,1,0,0,0,1,0,0,1
0,1,21.0,1,1,0,1,0,0,0,0,1
1,0,120.0,1,0,0,0,0,1,0,0,1
1,3,1825.0,1,0,0,0,1,0,0,0,1
0,0,60.0,1,0,0,0,1,0,0,1,0
1,0,180.0,0,1,0,0,1,0,0,0,1
1,0,60.0,1,1,0,0,1,0,0,0,1
0,4,730.0,0,1,0,0,0,1,0,0,1
1,4,1825.0,1,0,1,0,0,0,0,0,1
0,4,365.0,1,0,0,1,0,0,0,0,1
1,0,730.0,1,1,0,0,1,0,0,0,1
1,0,1825.0,1,1,0,0,1,0,0,0,1
0,4,7.0,1,0,0,0,0,0,1,1,0
1,0,2555.0,1,0,0,0,1,0,0,1,0
1,0,60.0,1,0,0,0,1,0,0,1,0
1,0,60.0,0,1,0,0,0,1,0,0,1
1,0,90.0,1,0,0,0,0,1,0,1,0
1,0,1460.0,0,0,0,0,0,1,0,0,1
1,0,60.0,1,1,0,0,1,0,0,1,0
0,4,365.0,1,1,0,0,0,0,1,1,0
0,4,7.0,1,1,0,1,0,0,0,1,0
1,4,730.0,1,1,0,1,0,0,0,0,1
0,4,365.0,1,0,0,0,0,1,0,0,1
1,0,60.0,1,0,0,0,1,0,0,1,0
1,0,30.0,1,1,0,0,0,1,0,1,0
1,0,60.0,1,1,0,0,1,0,0,1,0
0,4,90.0,1,0,0,1,0,0,0,1,0
0,4,60.0,1,0,1,0,0,0,0,0,1
1,4,365.0,1,0,0,0,1,0,0,0,1
1,4,270.0,1,0,0,0,1,0,0,0,1
1,0,1825.0,1,1,0,0,0,1,0,0,1
1,0,300.0,1,1,0,0,1,0,0,0,1
1,4,1825.0,1,0,0,0,1,0,0,1,0
1,4,365.0,0,1,0,0,1,0,0,0,1
1,0,730.0,1,1,0,0,0,1,0,1,0
1,4,1825.0,1,0,0,0,0,1,0,0,1
1,3,730.0,1,1,0,0,1,0,0,0,1
1,3,1095.0,1,1,0,0,1,0,0,0,1
1,0,60.0,1,1,1,0,0,0,0,0,1
1,4,150.0,1,0,0,0,1,0,0,1,0
1,0,730.0,1,1,0,0,1,0,0,0,1
0,1,7.0,1,0,0,0,0,0,1,1,0
1,3,210.0,0,1,0,0,1,0,0,0,1
1,0,90.0,1,0,0,0,0,1,0,1,0
1,0,2190.0,1,0,0,0,0,1,0,0,1
1,0,1460.0,1,1,0,0,0,1,0,0,1
1,0,1095.0,1,0,0,0,0,1,0,1,0
1,4,365.0,1,1,0,0,1,0,0,0,1
0,0,120.0,1,1,0,0,1,0,0,0,1
1,4,1825.0,1,1,1,0,0,0,0,1,0
0,4,30.0,1,1,0,1,0,0,0,0,1
0,4,730.0,1,0,1,0,0,0,0,1,0
1,0,365.0,1,0,0,0,0,1,0,1,0
0,0,120.0,1,1,0,0,0,1,0,1,0
1,4,300.0,1,1,0,0,1,0,0,0,1
1,3,4380.0,0,1,0,0,0,1,0,0,1
0,4,14.0,1,0,0,0,0,0,1,1,0
1,4,2190.0,1,1,0,0,1,0,0,0,1
1,3,1460.0,1,0,0,0,0,1,0,1,0
1,3,2190.0,0,0,0,0,1,0,0,0,1
1,4,1825.0,1,0,0,0,1,0,0,1,0
0,4,120.0,1,0,0,0,1,0,0,1,0
1,0,1095.0,1,0,0,0,0,1,0,0,1
1,0,730.0,1,0,0,0,0,1,0,0,1
0,4,5475.0,1,0,0,1,0,0,0,0,1
1,4,365.0,1,1,0,0,0,1,0,1,0
1,4,730.0,0,1,0,0,1,0,0,1,0
0,2,120.0,1,1,0,0,0,0,1,1,0
0,4,7.0,1,0,1,0,0,0,0,1,0
1,0,150.0,1,0,0,0,0,1,0,0,1
0,4,365.0,1,0,1,0,0,0,0,1,0
1,3,730.0,1,0,0,0,1,0,0,0,1
1,4,30.0,1,0,0,1,0,0,0,1,0
1,0,90.0,1,0,0,0,0,1,0,1,0
0,4,30.0,1,1,0,1,0,0,0,0,1
0,4,14.0,1,0,0,1,0,0,0,1,0
0,0,300.0,1,1,0,0,1,0,0,0,1
1,0,30.0,1,0,0,0,0,1,0,0,1
1,0,1095.0,1,1,0,0,0,1,0,1,0
1,4,365.0,1,1,0,0,1,0,0,0,1
1,0,210.0,1,1,0,0,1,0,0,0,1
0,4,2555.0,0,1,0,0,1,0,0,1,0
1,0,1825.0,1,1,0,0,1,0,0,0,1
1,3,1095.0,1,0,0,0,0,1,0,1,0
1,0,1460.0,1,1,0,0,0,1,0,0,1
0,4,30.0,1,0,1,0,0,0,0,1,0
1,3,365.0,1,0,0,0,0,1,0,1,0
1,0,730.0,0,1,0,0,0,1,0,0,1
0,4,14.0,1,0,0,0,0,0,1,1,0
1,4,180.0,0,1,0,0,0,1,0,0,1
1,0,730.0,1,1,0,0,1,0,0,0,1
1,3,365.0,1,0,0,0,1,0,0,0,1
1,2,30.0,1,1,0,1,0,0,0,1,0
0,0,30.0,1,0,0,0,0,1,0,1,0
0,4,14.0,1,1,0,0,0,0,1,1,0
1,0,90.0,1,0,0,0,0,1,0,1,0
1,0,730.0,1,0,0,0,0,1,0,0,1
1,0,60.0,1,1,0,0,0,1,0,0,1
1,3,150.0,0,1,0,1,0,0,0,0,1
1,4,365.0,1,1,0,1,0,0,0,0,1
1,3,5475.0,1,0,0,0,0,1,0,0,1
1,3,730.0,0,0,0,0,0,1,0,0,1
1,3,365.0,0,1,0,0,1,0,0,0,1
1,0,60.0,1,1,0,0,1,0,0,0,1
1,0,150.0,1,0,0,0,0,1,0,1,0
1,4,1460.0,0,0,0,0,0,1,0,0,1
0,4,300.0,1,0,0,0,0,1,0,1,0
1,0,60.0,1,1,0,0,0,1,0,1,0
1,4,21.0,1,0,0,1,0,0,0,1,0
1,0,60.0,1,1,0,0,0,1,0,0,1
0,4,150.0,1,1,0,0,1,0,0,1,0
1,0,1825.0,1,1,0,0,1,0,0,0,1
1,0,60.0,1,0,0,0,1,0,0,0,1
1,0,1460.0,1,1,0,0,1,0,0,0,1
1,0,180.0,1,0,0,0,0,1,0,0,1
0,0,60.0,1,1,0,0,0,1,0,0,1
0,4,60.0,1,1,0,0,0,1,0,0,1
0,4,30.0,1,0,1,0,0,0,0,1,0
1,4,1095.0,1,0,0,0,1,0,0,1,0
1,4,730.0,1,1,0,0,0,1,0,0,1
1,3,4380.0,1,1,0,0,0,1,0,0,1
1,3,2920.0,1,1,0,0,1,0,0,0,1
1,0,365.0,1,1,0,0,1,0,0,0,1
1,0,60.0,1,1,0,0,1,0,0,1,0
1,3,5110.0,1,1,0,0,0,1,0,0,1
0,4,730.0,1,1,0,0,0,0,1,1,0
0,0,180.0,1,1,0,0,0,1,0,1,0
1,3,730.0,1,0,0,0,0,1,0,1,0
